miRNA	target	score
hsa-miR-559	SMG1	1
hsa-miR-559	SOX30	1
hsa-miR-559	SEC24A	1
hsa-miR-559	TULP4	1
hsa-miR-559	NRXN1	1
hsa-miR-559	ASXL2	1
hsa-miR-559	FBXW2	1
hsa-miR-559	XCL2	1
hsa-miR-559	GULP1	1
hsa-miR-559	IGF2BP3	1
hsa-miR-559	CCNY	1
hsa-miR-559	SH3BGRL	1
hsa-miR-559	MAGT1	1
hsa-miR-559	PDS5B	1
hsa-miR-559	KLHL24	1
hsa-miR-559	GOLT1B	1
hsa-miR-559	MMP16	1
hsa-miR-559	EPB41L5	1
hsa-miR-559	BTLA	1
hsa-miR-559	NEDD4L	1
hsa-miR-559	NET1	1
hsa-miR-559	NRIP1	1
hsa-miR-559	MECP2	1
hsa-miR-559	TMTC1	1
hsa-miR-559	PRRG1	1
hsa-miR-559	KCNJ3	1
hsa-miR-559	MGAT4A	1
hsa-miR-559	MDFIC	1
hsa-miR-559	RNF149	1
hsa-miR-559	SYNPO2	1
hsa-miR-559	CXXC4	1
hsa-miR-559	ECHDC1	1
hsa-miR-559	UBQLN2	1
hsa-miR-559	ZC3H6	1
hsa-miR-559	LRRTM3	1
hsa-miR-559	MTA1	1
hsa-miR-559	SDE2	1
hsa-miR-559	HMBOX1	1
hsa-miR-559	SLC4A7	1
hsa-miR-559	MYCN	1
hsa-miR-559	PRKAG2	1
hsa-miR-559	PPP3CB	1
hsa-miR-559	ERH	1
hsa-miR-559	MCF2L2	1
hsa-miR-559	ADAMTS1	1
hsa-miR-559	AHI1	1
hsa-miR-559	KRT24	1
hsa-miR-559	NHLH2	1
hsa-miR-559	SMAD5	1
hsa-miR-559	INTS6	1
hsa-miR-559	CCDC93	1
hsa-miR-559	SLC4A4	1
hsa-miR-559	PTPN1	1
hsa-miR-559	KDM5A	1
hsa-miR-559	SLC5A3	1
hsa-miR-559	DYNC1LI2	1
hsa-miR-559	PLAG1	1
hsa-miR-559	KATNAL1	1
hsa-miR-559	ACVR2B	1
hsa-miR-559	PRELID1	1
hsa-miR-559	KLF10	1
hsa-miR-559	FOXN2	1
hsa-miR-559	BMI1	1
hsa-miR-559	C8orf34	1
hsa-miR-559	EFHC2	1
hsa-miR-559	RCC2	1
hsa-miR-559	GP6	1
hsa-miR-559	MAPK6	1
hsa-miR-559	PPP1R2	1
hsa-miR-559	CD2AP	1
hsa-miR-559	WDR26	1
hsa-miR-559	CNOT6L	1
hsa-miR-559	RHOT1	1
hsa-miR-559	BRWD1	1
hsa-miR-559	TFAM	1
hsa-miR-559	SLC30A7	1
hsa-miR-559	LACTB2	1
hsa-miR-559	DCLK1	1
hsa-miR-559	SOX5	1
hsa-miR-559	BCL11B	1
hsa-miR-559	SPRY3	1
hsa-miR-559	FAM76B	1
hsa-miR-559	SPCS3	1
hsa-miR-559	COMMD3-BMI1	1
hsa-miR-559	CLDN12	1
hsa-miR-559	LURAP1L	1
hsa-miR-559	BBS10	1
hsa-miR-559	FAM133A	1
hsa-miR-559	DIP2B	1
hsa-miR-559	CNTNAP2	1
hsa-miR-559	MBNL2	1
hsa-miR-559	ERC2	1
hsa-miR-559	KLF9	1
hsa-miR-559	PPARGC1A	1
hsa-miR-559	NTF3	1
hsa-miR-559	RBPJ	1
hsa-miR-559	ETNK1	1
hsa-miR-559	CNR1	1
hsa-miR-559	EXOC5	1
hsa-miR-559	RMND5A	1
hsa-miR-559	GOPC	1
hsa-miR-559	UHMK1	1
hsa-miR-559	ACTN4	1
hsa-miR-559	SIK1	1
hsa-miR-559	SLC30A5	1
hsa-miR-559	CHST9	1
hsa-miR-559	ALG9	1
hsa-miR-559	PAG1	1
hsa-miR-559	RBBP8	1
hsa-miR-559	ELL2	1
hsa-miR-559	IKZF2	1
hsa-miR-559	AGTR1	1
hsa-miR-559	TRA2B	1
hsa-miR-559	MTMR6	1
hsa-miR-559	DCAF13	1
hsa-miR-559	SLC9A6	1
hsa-miR-559	DCDC2	1
hsa-miR-559	FIGN	1
hsa-miR-559	EEA1	1
hsa-miR-559	KIAA1586	1
hsa-miR-559	ARMCX3	1
hsa-miR-559	NFYB	1
hsa-miR-559	SDC2	1
hsa-miR-559	FEM1C	1
hsa-miR-559	ZRANB2	1
hsa-miR-559	RALGPS1	1
hsa-miR-559	MTPN	1
hsa-miR-559	ZNF326	1
hsa-miR-559	METTL8	1
hsa-miR-559	ADAM22	1
hsa-miR-559	EPHA3	1
hsa-miR-559	GRM5	1
hsa-miR-559	CDK6	1
hsa-miR-559	BVES	1
hsa-miR-559	ME1	1
hsa-miR-559	ARID2	1
hsa-miR-559	RPL7L1	1
hsa-miR-559	MTHFD1	1
hsa-miR-559	C1orf21	1
hsa-miR-559	G3BP1	1
hsa-miR-559	BTF3L4	1
hsa-miR-559	DDIT4	1
hsa-miR-559	SUPT7L	1
hsa-miR-559	C18orf25	1
hsa-miR-559	DDB1	1
hsa-miR-559	USP53	1
hsa-miR-559	TNIP2	1
hsa-miR-559	IVNS1ABP	1
hsa-miR-559	KLF7	1
hsa-miR-559	AQP3	1
hsa-miR-559	TP53INP1	1
hsa-miR-559	PYHIN1	1
hsa-miR-559	PCDH11X	1
hsa-miR-559	PIAS3	1
hsa-miR-559	RNF138	1
hsa-miR-559	TIAM2	1
hsa-miR-559	PDCD5	1
hsa-miR-559	PLAGL2	1
hsa-miR-559	ATRX	1
hsa-miR-559	NAV2	1
hsa-miR-559	PHLDA1	1
hsa-miR-559	CEP97	1
hsa-miR-5590-3p	PTPN4	1
hsa-miR-5590-3p	ACER3	1
hsa-miR-5590-3p	PTP4A1	1
hsa-miR-5590-3p	PDE4D	1
hsa-miR-5590-3p	LCLAT1	1
hsa-miR-5590-3p	FJX1	1
hsa-miR-5590-3p	DDX5	1
hsa-miR-5590-3p	ETNK1	1
hsa-miR-5590-3p	ANKRD28	1
hsa-miR-5590-3p	UHMK1	1
hsa-miR-5590-3p	ACTN4	1
hsa-miR-5590-3p	PRKCB	1
hsa-miR-5590-3p	MFSD9	1
hsa-miR-5590-3p	BRIX1	1
hsa-miR-5590-3p	YY1	1
hsa-miR-5590-3p	CCSAP	1
hsa-miR-5590-3p	SLC38A2	1
hsa-miR-5590-3p	ALG9	1
hsa-miR-5590-3p	SLC25A46	1
hsa-miR-5590-3p	CREBRF	1
hsa-miR-5590-3p	TNS1	1
hsa-miR-5590-3p	EGLN3	1
hsa-miR-5590-3p	AKAP11	1
hsa-miR-5590-3p	SLC24A2	1
hsa-miR-5590-3p	FIGN	1
hsa-miR-5590-3p	DUSP2	1
hsa-miR-5590-3p	MED17	1
hsa-miR-5590-3p	DHODH	1
hsa-miR-5590-3p	FEM1C	1
hsa-miR-5590-3p	ZNF701	1
hsa-miR-5590-3p	CD47	1
hsa-miR-5590-3p	TTC8	1
hsa-miR-5590-3p	KIAA0895	1
hsa-miR-5590-3p	ERH	1
hsa-miR-5590-3p	RAB10	1
hsa-miR-5590-3p	RHOC	1
hsa-miR-5590-3p	EFCAB14	1
hsa-miR-5590-3p	BCOR	1
hsa-miR-5590-3p	ULK1	1
hsa-miR-5590-3p	ACTC1	1
hsa-miR-5590-3p	MKLN1	1
hsa-miR-5590-3p	RPS6KA5	1
hsa-miR-5590-3p	RGMB	1
hsa-miR-5590-3p	PCBP1	1
hsa-miR-5590-3p	UBXN2A	1
hsa-miR-5590-3p	ATXN1	1
hsa-miR-5590-3p	B2M	1
hsa-miR-5590-3p	ROBO1	1
hsa-miR-5590-3p	FAM107B	1
hsa-miR-5590-3p	HSPA8	1
hsa-miR-5590-3p	LUZP2	1
hsa-miR-5590-3p	DDX21	1
hsa-miR-5590-3p	SLITRK4	1
hsa-miR-5590-3p	TRIP10	1
hsa-miR-5590-3p	ZFHX3	1
hsa-miR-5590-3p	CHAC1	1
hsa-miR-5590-3p	TNIP2	1
hsa-miR-5590-3p	U2SURP	1
hsa-miR-5590-3p	ZNF264	1
hsa-miR-5590-3p	TGFBR2	1
hsa-miR-5590-3p	SAMD12	1
hsa-miR-5590-3p	ELK4	1
hsa-miR-5590-3p	ZBTB20	1
hsa-miR-5590-3p	SCARB2	1
hsa-miR-5590-3p	REST	1
hsa-miR-5590-3p	SLC30A7	1
hsa-miR-5590-3p	CAPRIN2	1
hsa-miR-5590-3p	ZFYVE26	1
hsa-miR-5590-3p	PFKP	1
hsa-miR-5590-3p	CEP120	1
hsa-miR-5590-3p	LEPROT	1
hsa-miR-5590-3p	ATP13A3	1
hsa-miR-5590-3p	CEP97	1
hsa-miR-5590-3p	LZIC	1
hsa-miR-5590-3p	HAUS8	1
hsa-miR-5590-3p	ZBTB43	1
hsa-miR-5590-3p	RGPD4	1
hsa-miR-5590-5p	ZC3H12C	1
hsa-miR-5590-5p	MYLIP	1
hsa-miR-5590-5p	CAPZA1	1
hsa-miR-5590-5p	CALM2	1
hsa-miR-5590-5p	NWD1	1
hsa-miR-5590-5p	PPP1CB	1
hsa-miR-5590-5p	RFX1	1
hsa-miR-5590-5p	NR3C1	1
hsa-miR-5590-5p	SALL1	1
hsa-miR-5590-5p	SOX4	1
hsa-miR-5590-5p	ZNF138	1
hsa-miR-5590-5p	EBF1	1
hsa-miR-5590-5p	DBN1	1
hsa-miR-5590-5p	AFF4	1
hsa-miR-5590-5p	MCM4	1
hsa-miR-5591-3p	MED10	1
hsa-miR-5591-3p	FBXO28	1
hsa-miR-5591-3p	ZHX1	1
hsa-miR-5591-3p	UGCG	1
hsa-miR-5591-3p	MECP2	1
hsa-miR-5591-3p	TBC1D22B	1
hsa-miR-5591-3p	ZRANB1	1
hsa-miR-5591-3p	PMAIP1	1
hsa-miR-5591-5p	ZNF662	1
hsa-miR-5591-5p	HOXA7	1
hsa-miR-5591-5p	FOLR1	1
hsa-miR-5591-5p	EXTL3	1
hsa-miR-5591-5p	TBL1XR1	1
hsa-miR-5591-5p	HS6ST1	1
hsa-miR-5591-5p	HMGA1	1
hsa-miR-5591-5p	SMCR8	1
hsa-miR-5591-5p	AVL9	1
hsa-miR-5591-5p	MAP3K2	1
hsa-miR-5591-5p	CBX6	1
hsa-miR-5591-5p	KMT2D	1
hsa-miR-5591-5p	APOM	1
hsa-miR-561-3p	TAOK1	1
hsa-miR-561-3p	GTF2E1	1
hsa-miR-561-3p	ACVR2A	1
hsa-miR-561-3p	GFPT1	1
hsa-miR-561-3p	CDCA4	1
hsa-miR-561-3p	ANP32E	1
hsa-miR-561-3p	PCDH10	1
hsa-miR-561-3p	RFX7	1
hsa-miR-561-3p	ZNF138	1
hsa-miR-561-3p	CLIC4	1
hsa-miR-561-3p	HNRNPF	1
hsa-miR-561-3p	TWF1	1
hsa-miR-561-3p	TMF1	1
hsa-miR-561-3p	SINHCAF	1
hsa-miR-561-3p	PPP4R2	1
hsa-miR-561-3p	VLDLR	1
hsa-miR-561-3p	SENP3	1
hsa-miR-561-3p	C21orf91	1
hsa-miR-561-3p	FXR1	1
hsa-miR-561-3p	EIF4A3	1
hsa-miR-561-3p	SH3GLB1	1
hsa-miR-561-3p	PRKAA1	1
hsa-miR-561-3p	LSM12	1
hsa-miR-561-3p	PAPOLG	1
hsa-miR-561-3p	CPEB4	1
hsa-miR-561-3p	NR0B1	1
hsa-miR-561-3p	TMED7	1
hsa-miR-561-3p	TEAD1	1
hsa-miR-561-3p	LONRF1	1
hsa-miR-561-3p	ZNF713	1
hsa-miR-561-3p	TNRC6B	1
hsa-miR-561-3p	NUFIP2	1
hsa-miR-561-3p	CSTF2	1
hsa-miR-561-3p	BNC2	1
hsa-miR-561-3p	ZNF99	1
hsa-miR-561-3p	SCYL3	1
hsa-miR-561-3p	FNDC3A	1
hsa-miR-561-3p	SOX4	1
hsa-miR-561-3p	SON	1
hsa-miR-561-3p	ROBO1	1
hsa-miR-561-3p	CHAC1	1
hsa-miR-561-3p	CNOT6L	1
hsa-miR-561-3p	ERP44	1
hsa-miR-561-3p	RBM23	1
hsa-miR-561-3p	GALNT13	1
hsa-miR-561-3p	YWHAQ	1
hsa-miR-561-3p	LIX1	1
hsa-miR-561-3p	SCO1	1
hsa-miR-561-3p	DHODH	1
hsa-miR-561-3p	ZNF275	1
hsa-miR-561-3p	BCLAF1	1
hsa-miR-561-3p	ARPP19	1
hsa-miR-561-3p	C1orf21	1
hsa-miR-561-3p	SUPT7L	1
hsa-miR-561-3p	CEBPB	1
hsa-miR-561-3p	SESN3	1
hsa-miR-561-5p	B4GALT5	1
hsa-miR-561-5p	ALDH5A1	1
hsa-miR-561-5p	IGDCC3	1
hsa-miR-561-5p	RDH10	1
hsa-miR-561-5p	HOXA1	1
hsa-miR-561-5p	PLXNA4	1
hsa-miR-561-5p	ITPKB	1
hsa-miR-561-5p	IGF2R	1
hsa-miR-561-5p	HMBOX1	1
hsa-miR-561-5p	FKBP1A	1
hsa-miR-561-5p	CDK6	1
hsa-miR-561-5p	RAB7A	1
hsa-miR-561-5p	F2RL2	1
hsa-miR-561-5p	SESN3	1
hsa-miR-562	SLC2A3	1
hsa-miR-562	DLD	1
hsa-miR-562	FEZ2	1
hsa-miR-562	LAMP2	1
hsa-miR-562	FAF1	1
hsa-miR-562	SLC7A14	1
hsa-miR-562	FOXR2	1
hsa-miR-562	ARPC5	1
hsa-miR-562	AMBN	1
hsa-miR-562	COQ10B	1
hsa-miR-562	GNL3L	1
hsa-miR-562	NRIP1	1
hsa-miR-562	ZNF449	1
hsa-miR-562	COL4A1	1
hsa-miR-562	CBY1	1
hsa-miR-562	ARHGAP17	1
hsa-miR-562	SFN	1
hsa-miR-562	FIGN	1
hsa-miR-562	CCNT1	1
hsa-miR-562	PPP3R1	1
hsa-miR-562	EMCN	1
hsa-miR-562	ZFAND4	1
hsa-miR-562	EYA1	1
hsa-miR-562	KCNMB4	1
hsa-miR-562	EIF5A2	1
hsa-miR-562	NEMP2	1
hsa-miR-562	CTH	1
hsa-miR-562	ARFGAP3	1
hsa-miR-562	ACVR2B	1
hsa-miR-562	NOC3L	1
hsa-miR-562	EIF4G2	1
hsa-miR-562	PTGR1	1
hsa-miR-562	ZNF622	1
hsa-miR-562	RSBN1	1
hsa-miR-562	CSTF2T	1
hsa-miR-562	LACTB2	1
hsa-miR-562	ATP2A2	1
hsa-miR-562	GSC	1
hsa-miR-562	ZBTB43	1
hsa-miR-563	RTN1	1
hsa-miR-563	RNF111	1
hsa-miR-563	PCDH9	1
hsa-miR-563	ASPH	1
hsa-miR-563	KLHL13	1
hsa-miR-563	CSNK1G3	1
hsa-miR-563	PPM1B	1
hsa-miR-563	ITGA9	1
hsa-miR-563	CALCRL	1
hsa-miR-563	COL3A1	1
hsa-miR-563	ZNHIT6	1
hsa-miR-563	MRPS30	1
hsa-miR-563	CD248	1
hsa-miR-563	KDM6A	1
hsa-miR-563	COL1A2	1
hsa-miR-563	MAL2	1
hsa-miR-563	EFEMP1	1
hsa-miR-563	DZIP1	1
hsa-miR-563	TMEM60	1
hsa-miR-563	MICAL2	1
hsa-miR-563	UQCC3	1
hsa-miR-563	ZCCHC12	1
hsa-miR-563	ANKRD13A	1
hsa-miR-563	FGF13	1
hsa-miR-563	SLC30A8	1
hsa-miR-563	CTPS2	1
hsa-miR-564	BRSK1	1
hsa-miR-564	SLC43A2	1
hsa-miR-564	LMNA	1
hsa-miR-564	LIPH	1
hsa-miR-564	GRINA	1
hsa-miR-564	AK3	1
hsa-miR-564	TTYH3	1
hsa-miR-564	GNA12	1
hsa-miR-564	MPI	1
hsa-miR-564	VPS37D	1
hsa-miR-564	RYK	1
hsa-miR-564	NRGN	1
hsa-miR-564	MYL6	1
hsa-miR-564	RAB1B	1
hsa-miR-564	LAS1L	1
hsa-miR-564	CNBP	1
hsa-miR-564	SKI	1
hsa-miR-567	EVI5	1
hsa-miR-567	GATM	1
hsa-miR-567	EOGT	1
hsa-miR-567	ATG5	1
hsa-miR-567	AZIN1	1
hsa-miR-567	SAP18	1
hsa-miR-567	RBM18	1
hsa-miR-567	HSPH1	1
hsa-miR-567	CADM2	1
hsa-miR-567	ADAMTS5	1
hsa-miR-567	MBNL2	1
hsa-miR-567	CDK8	1
hsa-miR-567	MB21D2	1
hsa-miR-567	SGMS1	1
hsa-miR-567	KANSL1L	1
hsa-miR-567	TBCEL	1
hsa-miR-567	AMMECR1	1
hsa-miR-567	SIPA1L2	1
hsa-miR-567	CSRNP3	1
hsa-miR-567	AKT3	1
hsa-miR-567	UFM1	1
hsa-miR-567	EFCAB11	1
hsa-miR-567	SENP1	1
hsa-miR-567	SYNC	1
hsa-miR-567	NCKAP1	1
hsa-miR-567	SMAD4	1
hsa-miR-567	CAMK4	1
hsa-miR-567	ELL2	1
hsa-miR-567	IKZF2	1
hsa-miR-567	KCNJ3	1
hsa-miR-567	PATL1	1
hsa-miR-567	ADH1B	1
hsa-miR-567	ZFX	1
hsa-miR-567	PPP4R2	1
hsa-miR-567	ZSWIM6	1
hsa-miR-567	UBR3	1
hsa-miR-567	LPP	1
hsa-miR-567	ZNF468	1
hsa-miR-567	CLCA2	1
hsa-miR-567	BNC2	1
hsa-miR-567	LRIG3	1
hsa-miR-567	CTCF	1
hsa-miR-567	BRWD3	1
hsa-miR-567	KCNAB3	1
hsa-miR-567	NEUROD2	1
hsa-miR-567	MKLN1	1
hsa-miR-567	C1QTNF3	1
hsa-miR-567	KPNA4	1
hsa-miR-567	BVES	1
hsa-miR-567	RBBP9	1
hsa-miR-567	AVL9	1
hsa-miR-567	CLEC2D	1
hsa-miR-567	MED10	1
hsa-miR-567	GFPT2	1
hsa-miR-567	VEGFA	1
hsa-miR-567	OPCML	1
hsa-miR-567	DUSP7	1
hsa-miR-567	USP25	1
hsa-miR-567	CHIC1	1
hsa-miR-567	TSPAN2	1
hsa-miR-567	ZNF268	1
hsa-miR-567	NPAS3	1
hsa-miR-567	EDA2R	1
hsa-miR-567	HOXC8	1
hsa-miR-567	AR	1
hsa-miR-567	ACTA1	1
hsa-miR-567	SIGMAR1	1
hsa-miR-567	TM4SF1	1
hsa-miR-568	RNF214	1
hsa-miR-568	F5	1
hsa-miR-568	YIPF4	1
hsa-miR-568	COL13A1	1
hsa-miR-568	COL6A3	1
hsa-miR-568	SH3BP5	1
hsa-miR-568	ZIC5	1
hsa-miR-568	STRN	1
hsa-miR-568	GAS7	1
hsa-miR-568	ARL13B	1
hsa-miR-568	CLK2	1
hsa-miR-568	JAK1	1
hsa-miR-568	SLC6A15	1
hsa-miR-568	LRRTM2	1
hsa-miR-568	TEAD1	1
hsa-miR-568	GRM8	1
hsa-miR-568	ZNF513	1
hsa-miR-568	PLEKHA3	1
hsa-miR-568	PURA	1
hsa-miR-568	NIN	1
hsa-miR-568	LCLAT1	1
hsa-miR-568	CA5B	1
hsa-miR-568	ACTR6	1
hsa-miR-568	CADM2	1
hsa-miR-568	PPP1CC	1
hsa-miR-568	SPPL3	1
hsa-miR-568	MSX2	1
hsa-miR-568	SNX2	1
hsa-miR-568	PPARGC1A	1
hsa-miR-568	EBF3	1
hsa-miR-568	XKR3	1
hsa-miR-568	RHOBTB1	1
hsa-miR-568	DUSP1	1
hsa-miR-568	TSHZ3	1
hsa-miR-568	MED12L	1
hsa-miR-568	MGA	1
hsa-miR-568	LHFPL6	1
hsa-miR-568	PTRH1	1
hsa-miR-568	RAB18	1
hsa-miR-568	DAG1	1
hsa-miR-568	TTC13	1
hsa-miR-568	AMMECR1	1
hsa-miR-568	STAT5B	1
hsa-miR-568	RIMBP2	1
hsa-miR-568	ASCL1	1
hsa-miR-568	MFHAS1	1
hsa-miR-568	ELOVL5	1
hsa-miR-568	ROCK2	1
hsa-miR-568	ELMOD2	1
hsa-miR-568	KIF20B	1
hsa-miR-568	PDZD2	1
hsa-miR-568	CLVS2	1
hsa-miR-568	SP3	1
hsa-miR-568	CSN2	1
hsa-miR-568	NIPBL	1
hsa-miR-568	SLC35A3	1
hsa-miR-568	MEGF9	1
hsa-miR-568	SHC1	1
hsa-miR-568	DCUN1D4	1
hsa-miR-568	IRF2	1
hsa-miR-568	RAC3	1
hsa-miR-568	C7orf31	1
hsa-miR-568	ID2	1
hsa-miR-568	YY1	1
hsa-miR-568	SOCS4	1
hsa-miR-568	REV3L	1
hsa-miR-568	TSHZ1	1
hsa-miR-568	CLINT1	1
hsa-miR-568	BHMT2	1
hsa-miR-568	AKIRIN1	1
hsa-miR-568	ERG	1
hsa-miR-568	MAGI1	1
hsa-miR-568	MCFD2	1
hsa-miR-568	PLD5	1
hsa-miR-568	BICD2	1
hsa-miR-568	SLC7A11	1
hsa-miR-568	CHMP7	1
hsa-miR-568	SNX1	1
hsa-miR-568	FGL2	1
hsa-miR-568	NUFIP2	1
hsa-miR-568	GLRA3	1
hsa-miR-568	TAF1L	1
hsa-miR-568	PKN2	1
hsa-miR-568	ADH1B	1
hsa-miR-568	NUP188	1
hsa-miR-568	ZFX	1
hsa-miR-568	GLIS3	1
hsa-miR-568	ZSWIM6	1
hsa-miR-568	MED13	1
hsa-miR-568	NR2C2	1
hsa-miR-568	ZC3H12B	1
hsa-miR-568	CDC14B	1
hsa-miR-568	ARL4C	1
hsa-miR-568	DUSP2	1
hsa-miR-568	PIM3	1
hsa-miR-568	NEUROD1	1
hsa-miR-568	RUNX1T1	1
hsa-miR-568	LONRF2	1
hsa-miR-568	TJP1	1
hsa-miR-568	GLRB	1
hsa-miR-568	ZC3H6	1
hsa-miR-568	ACTL6A	1
hsa-miR-568	TRAK2	1
hsa-miR-568	SPAST	1
hsa-miR-568	TRPC5	1
hsa-miR-568	DLG2	1
hsa-miR-568	SORBS1	1
hsa-miR-568	LRIG3	1
hsa-miR-568	YAF2	1
hsa-miR-568	FBXO38	1
hsa-miR-568	FEM1C	1
hsa-miR-568	ZNF512B	1
hsa-miR-568	HAS3	1
hsa-miR-568	CCDC144A	1
hsa-miR-568	EFNA1	1
hsa-miR-568	BEND3	1
hsa-miR-568	NETO1	1
hsa-miR-568	CAV2	1
hsa-miR-568	SLC4A7	1
hsa-miR-568	GCLC	1
hsa-miR-568	SIX4	1
hsa-miR-568	FAM117B	1
hsa-miR-568	NOTCH1	1
hsa-miR-568	DEK	1
hsa-miR-568	CYP26B1	1
hsa-miR-568	RBL2	1
hsa-miR-568	CCNL1	1
hsa-miR-568	FZD7	1
hsa-miR-568	LRRC17	1
hsa-miR-568	TXNDC9	1
hsa-miR-568	FREM2	1
hsa-miR-568	ADAMTS1	1
hsa-miR-568	TMEM167A	1
hsa-miR-568	GPR6	1
hsa-miR-568	DGKH	1
hsa-miR-568	B3GNT2	1
hsa-miR-568	LRP1B	1
hsa-miR-568	ELAVL2	1
hsa-miR-568	PUM1	1
hsa-miR-568	SERTAD2	1
hsa-miR-568	CDK4	1
hsa-miR-568	CCR3	1
hsa-miR-568	MIER3	1
hsa-miR-568	CRIM1	1
hsa-miR-568	BVES	1
hsa-miR-568	ANKRD12	1
hsa-miR-568	B2M	1
hsa-miR-568	RNF145	1
hsa-miR-568	SLC41A1	1
hsa-miR-568	CYP20A1	1
hsa-miR-568	ZBTB41	1
hsa-miR-568	C1orf21	1
hsa-miR-568	GATA6	1
hsa-miR-568	AGFG2	1
hsa-miR-568	ANP32A	1
hsa-miR-568	JAK2	1
hsa-miR-568	PDCD4	1
hsa-miR-568	CALML4	1
hsa-miR-568	KIF2C	1
hsa-miR-568	ZNF704	1
hsa-miR-568	SPOPL	1
hsa-miR-568	STIP1	1
hsa-miR-568	FRMD6	1
hsa-miR-568	FHOD3	1
hsa-miR-568	TRIP10	1
hsa-miR-568	ZBTB2	1
hsa-miR-568	PAX6	1
hsa-miR-568	FAM120C	1
hsa-miR-568	ZMYND11	1
hsa-miR-568	BDNF	1
hsa-miR-568	LIX1L	1
hsa-miR-568	ZNF800	1
hsa-miR-568	ZNF609	1
hsa-miR-568	SSBP2	1
hsa-miR-568	PLCXD1	1
hsa-miR-568	MTDH	1
hsa-miR-568	POSTN	1
hsa-miR-568	ENAH	1
hsa-miR-568	MYCBP2	1
hsa-miR-568	KCNA3	1
hsa-miR-568	FZD6	1
hsa-miR-568	RHOT1	1
hsa-miR-568	PDGFRL	1
hsa-miR-568	TSPAN2	1
hsa-miR-568	RAP2A	1
hsa-miR-568	PCGF5	1
hsa-miR-568	PRKAA1	1
hsa-miR-568	PRDM1	1
hsa-miR-568	CCL1	1
hsa-miR-568	ZNF268	1
hsa-miR-568	CTDSPL2	1
hsa-miR-568	EIF5	1
hsa-miR-568	NBEA	1
hsa-miR-568	ATP2A2	1
hsa-miR-568	MARK1	1
hsa-miR-568	C17orf49	1
hsa-miR-568	STAMBPL1	1
hsa-miR-568	NFAT5	1
hsa-miR-568	PLSCR4	1
hsa-miR-568	ASPA	1
hsa-miR-568	RING1	1
hsa-miR-568	HMGN5	1
hsa-miR-568	LZIC	1
hsa-miR-568	SPIN1	1
hsa-miR-568	LRP8	1
hsa-miR-568	RPS6KB1	1
hsa-miR-568	TMEM185A	1
hsa-miR-568	SS18L1	1
hsa-miR-568	FRMD4B	1
hsa-miR-568	PDE4DIP	1
hsa-miR-568	LRP11	1
hsa-miR-568	ZNF362	1
hsa-miR-5680	RAB8B	1
hsa-miR-5680	TMEM97	1
hsa-miR-5680	LCLAT1	1
hsa-miR-5680	PARK7	1
hsa-miR-5680	FRS2	1
hsa-miR-5680	PTPRN2	1
hsa-miR-5680	NPPC	1
hsa-miR-5680	SOWAHC	1
hsa-miR-5680	ARL4C	1
hsa-miR-5680	MLLT10	1
hsa-miR-5680	SATB2	1
hsa-miR-5680	ATXN7L1	1
hsa-miR-5680	ARHGEF7	1
hsa-miR-5680	POU2F1	1
hsa-miR-5680	SMARCAD1	1
hsa-miR-5680	DCAF7	1
hsa-miR-5680	BEND4	1
hsa-miR-5680	CREBBP	1
hsa-miR-5680	TWF1	1
hsa-miR-5680	OPHN1	1
hsa-miR-5680	SMAD2	1
hsa-miR-5680	CTNND1	1
hsa-miR-5680	SYNJ2BP	1
hsa-miR-5680	THRAP3	1
hsa-miR-5680	VLDLR	1
hsa-miR-5680	UBXN2A	1
hsa-miR-5680	TCEA1	1
hsa-miR-5680	OVOL1	1
hsa-miR-5680	PARP15	1
hsa-miR-5680	MMAB	1
hsa-miR-5680	SYNCRIP	1
hsa-miR-5680	PAPOLG	1
hsa-miR-5680	ATP11A	1
hsa-miR-5680	TMEM170A	1
hsa-miR-5680	ZNF347	1
hsa-miR-5680	FBXL5	1
hsa-miR-5680	MAT2A	1
hsa-miR-5680	AEN	1
hsa-miR-5680	ECHDC1	1
hsa-miR-5680	DGKH	1
hsa-miR-5680	SCD	1
hsa-miR-5680	SLC6A8	1
hsa-miR-5680	ZNF148	1
hsa-miR-5680	NUP153	1
hsa-miR-5680	SEH1L	1
hsa-miR-5680	SLC30A7	1
hsa-miR-5680	SMIM18	1
hsa-miR-5680	ZNF736	1
hsa-miR-5680	ELMOD2	1
hsa-miR-5680	LRRC58	1
hsa-miR-5680	FIGN	1
hsa-miR-5680	DERL2	1
hsa-miR-5680	FEM1C	1
hsa-miR-5680	KIAA0895	1
hsa-miR-5680	PRLR	1
hsa-miR-5680	TENM1	1
hsa-miR-5680	ZCCHC14	1
hsa-miR-5680	ZWINT	1
hsa-miR-5680	MDM2	1
hsa-miR-5680	FOXK2	1
hsa-miR-5680	SEC63	1
hsa-miR-5681a	GTPBP2	1
hsa-miR-5681a	C5orf24	1
hsa-miR-5681a	NRIP3	1
hsa-miR-5681a	ID2	1
hsa-miR-5681a	TSHZ1	1
hsa-miR-5681a	CYP27B1	1
hsa-miR-5681a	CALR	1
hsa-miR-5681a	PHF12	1
hsa-miR-5681a	LRRC41	1
hsa-miR-5681a	ZNF117	1
hsa-miR-5681a	ALG8	1
hsa-miR-5681a	ABHD12	1
hsa-miR-5681a	ZSCAN29	1
hsa-miR-5681a	MOB1B	1
